school,student,gcse,lrt,schooltype,sid
22,63,-15.2670002,-15.29899979,Co-ed,C22
22,64,-15.2670002,-7.03360033,Co-ed,C22
22,65,6.107299805,8.670100212,Co-ed,C22
22,66,-22.91699982,-11.16600037,Co-ed,C22
22,67,3.280700207,7.017099857,Co-ed,C22
22,68,1.941499949,-0.421519995,Co-ed,C22
22,69,-3.388400078,-16.95199966,Co-ed,C22
22,70,-19.62100029,-14.47199917,Co-ed,C22
22,71,-6.995100021,-7.03360033,Co-ed,C22
22,72,-25.10099792,-8.686699867,Co-ed,C22
22,73,-12.19499969,2.058000088,Co-ed,C22
22,74,-4.197999954,-2.074599981,Co-ed,C22
22,75,-4.197999954,-10.34000015,Co-ed,C22
22,76,9.675899506,17.76200104,Co-ed,C22
22,77,-1.290799975,4.53760004,Co-ed,C22
22,78,-3.388400078,1.23150003,Co-ed,C22
22,79,1.941499949,8.670100212,Co-ed,C22
22,80,-8.52670002,-9.513199806,Co-ed,C22
22,81,-22.91699982,-12.81900024,Co-ed,C22
22,82,-4.197999954,-2.90109992,Co-ed,C22
22,83,-22.91699982,-18.60499954,Co-ed,C22
22,84,-12.19499969,-8.686699867,Co-ed,C22
22,85,1.340699911,-2.074599981,Co-ed,C22
22,86,0.735360026,0.404990017,Co-ed,C22
22,87,0.735360026,18.58800125,Co-ed,C22
22,88,-13.35299969,-0.421519995,Co-ed,C22
22,89,-13.35299969,-3.727600098,Co-ed,C22
22,90,0.735360026,14.45600033,Co-ed,C22
23,1,3.280700207,-2.074599981,Co-ed,C23
23,2,-22.91699982,-7.03360033,Co-ed,C23
23,3,-8.52670002,3.710999966,Co-ed,C23
23,4,-5.551099777,16.93500137,Co-ed,C23
23,5,-10.29099941,-12.81900024,Co-ed,C23
23,6,7.472300053,-17.77799988,Co-ed,C23
23,7,-3.388400078,11.14999962,Co-ed,C23
23,8,-17.23900032,-11.16600037,Co-ed,C23
23,9,5.443400383,1.23150003,Co-ed,C23
23,10,-5.551099777,4.53760004,Co-ed,C23
23,11,7.472300053,-2.074599981,Co-ed,C23
23,12,-7.761099815,5.364099503,Co-ed,C23
23,13,6.107299805,9.496700287,Co-ed,C23
23,14,-21.08599854,-11.16600037,Co-ed,C23
23,15,-27.52700043,-23.56399918,Co-ed,C23
23,16,7.472300053,14.45600033,Co-ed,C23
23,17,-7.761099815,0.404990017,Co-ed,C23
23,18,-10.29099941,-2.90109992,Co-ed,C23
23,19,-10.29099941,-16.125,Co-ed,C23
23,20,-0.620880008,2.884500027,Co-ed,C23
23,21,-3.388400078,7.843599796,Co-ed,C23
23,22,-22.91699982,0.404990017,Co-ed,C23
23,23,-9.393799782,6.190599918,Co-ed,C23
23,24,-3.388400078,-7.03360033,Co-ed,C23
23,25,-25.10099792,-16.125,Co-ed,C23
23,26,8.219900131,-10.34000015,Co-ed,C23
23,27,-19.62100029,2.058000088,Co-ed,C23
23,28,-9.393799782,-17.77799988,Co-ed,C23
24,1,2.613199949,14.45600033,Boys,B24
24,2,19.00300026,7.017099857,Boys,B24
24,3,-1.976100087,-5.380599976,Boys,B24
24,4,8.96570015,-6.207099915,Boys,B24
24,5,1.941499949,-1.247999907,Boys,B24
24,6,14.3949995,1.23150003,Boys,B24
24,7,-6.995100021,-29.34999847,Boys,B24
24,8,-12.19499969,-14.47199917,Boys,B24
24,9,-5.551099777,-8.686699867,Boys,B24
24,10,-1.290799975,-1.247999907,Boys,B24
24,11,9.675899506,-0.421519995,Boys,B24
24,12,17.34899902,11.97599983,Boys,B24
24,13,-2.651599884,2.884500027,Boys,B24
24,14,-4.927800179,2.884500027,Boys,B24
24,15,0.043218002,-22.73699951,Boys,B24
24,16,-14.38699913,-2.074599981,Boys,B24
24,17,15.06199932,-9.513199806,Boys,B24
24,18,2.613199949,12.80300045,Boys,B24
24,19,18.13800049,6.190599918,Boys,B24
24,20,4.781899929,-16.95199966,Boys,B24
24,21,-25.10099792,-5.380599976,Boys,B24
24,22,-4.197999954,1.23150003,Boys,B24
24,23,4.781899929,4.53760004,Boys,B24
24,24,0.735360026,-0.421519995,Boys,B24
24,25,-6.995100021,-9.513199806,Boys,B24
24,26,-8.52670002,-4.554100037,Boys,B24
24,27,5.443400383,-3.727600098,Boys,B24
24,28,-6.995100021,-12.81900024,Boys,B24
24,29,-15.2670002,-13.64599991,Boys,B24
24,30,6.107299805,-12.81900024,Boys,B24
24,31,-7.761099815,-0.421519995,Boys,B24
24,32,-5.551099777,0.404990017,Boys,B24
24,33,-9.393799782,-15.29899979,Boys,B24
24,34,10.39599991,-7.860199928,Boys,B24
24,35,7.472300053,-7.03360033,Boys,B24
24,36,6.107299805,-0.421519995,Boys,B24
24,37,-11.18599987,-7.03360033,Boys,B24
25,1,-8.52670002,2.884500027,Girls,G25
25,2,-3.388400078,-16.125,Girls,G25
25,3,1.941499949,-3.727600098,Girls,G25
25,4,-1.290799975,6.190599918,Girls,G25
25,5,0.043218002,-10.34000015,Girls,G25
25,6,-1.976100087,-11.16600037,Girls,G25
25,7,-4.927800179,-17.77799988,Girls,G25
25,8,8.219900131,-7.860199928,Girls,G25
25,9,-3.388400078,10.32299995,Girls,G25
25,10,-12.19499969,-10.34000015,Girls,G25
25,11,-8.52670002,-16.125,Girls,G25
25,12,0.735360026,13.62899971,Girls,G25
25,13,1.340699911,-1.247999907,Girls,G25
25,14,-1.290799975,2.058000088,Girls,G25
25,15,-2.651599884,-7.860199928,Girls,G25
25,16,-18.36700058,-21.08400154,Girls,G25
25,17,4.781899929,14.45600033,Girls,G25
25,18,-25.10099792,-17.77799988,Girls,G25
25,19,-30.59499931,-23.56399918,Girls,G25
25,20,-30.59499931,-19.43099976,Girls,G25
25,21,-6.230499744,3.710999966,Girls,G25
25,22,-17.23900032,-21.08400154,Girls,G25
25,23,5.443400383,-0.421519995,Girls,G25
25,24,-17.23900032,-26.04299927,Girls,G25
25,25,-2.651599884,-14.47199917,Girls,G25
25,26,-13.35299969,-4.554100037,Girls,G25
25,27,-11.18599987,-7.860199928,Girls,G25
25,28,1.941499949,11.97599983,Girls,G25
25,29,-0.620880008,-3.727600098,Girls,G25
25,30,8.96570015,5.364099503,Girls,G25
25,31,-1.976100087,2.884500027,Girls,G25
25,32,-8.52670002,-16.95199966,Girls,G25
25,33,-11.18599987,-19.43099976,Girls,G25
25,34,-7.761099815,-6.207099915,Girls,G25
25,35,3.280700207,-0.421519995,Girls,G25
25,36,-1.976100087,0.404990017,Girls,G25
25,37,-8.52670002,-21.08400154,Girls,G25
25,38,-3.388400078,-11.16600037,Girls,G25
25,39,-4.197999954,-5.380599976,Girls,G25
25,40,-6.995100021,0.404990017,Girls,G25
25,41,-6.995100021,-6.207099915,Girls,G25
25,42,-17.23900032,-2.074599981,Girls,G25
25,43,2.613199949,1.23150003,Girls,G25
25,44,-3.388400078,-0.421519995,Girls,G25
25,45,0.735360026,11.97599983,Girls,G25
25,46,-5.551099777,-7.03360033,Girls,G25
25,47,-7.761099815,-10.34000015,Girls,G25
25,48,-5.551099777,0.404990017,Girls,G25
25,49,-0.620880008,7.017099857,Girls,G25
25,50,6.107299805,5.364099503,Girls,G25
25,51,-1.290799975,-7.860199928,Girls,G25
25,52,-6.230499744,-5.380599976,Girls,G25
25,53,-9.393799782,-19.43099976,Girls,G25
25,54,6.78760004,-2.074599981,Girls,G25
25,55,-6.995100021,-12.81900024,Girls,G25
25,56,3.280700207,17.76200104,Girls,G25
25,57,-11.18599987,-14.47199917,Girls,G25
25,58,-2.651599884,-15.29899979,Girls,G25
25,59,-6.995100021,-11.99300003,Girls,G25
25,60,-30.59499931,-29.34999847,Girls,G25
25,61,-4.197999954,-2.90109992,Girls,G25
25,62,4.02670002,-11.99300003,Girls,G25
25,63,-4.197999954,-7.03360033,Girls,G25
25,64,-9.393799782,-5.380599976,Girls,G25
25,65,-17.23900032,-7.860199928,Girls,G25
25,66,-5.551099777,-17.77799988,Girls,G25
25,67,-6.230499744,-15.29899979,Girls,G25
25,68,-15.2670002,2.058000088,Girls,G25
25,69,0.735360026,-5.380599976,Girls,G25
25,70,-12.19499969,-11.99300003,Girls,G25
25,71,-12.19499969,-13.64599991,Girls,G25
25,72,-25.10099792,-20.25799942,Girls,G25
25,73,1.340699911,13.62899971,Girls,G25
26,1,-6.230499744,-21.08400154,Co-ed,C26
26,2,1.941499949,1.23150003,Co-ed,C26
26,3,10.39599991,-11.16600037,Co-ed,C26
26,4,-1.290799975,-11.99300003,Co-ed,C26
26,5,0.735360026,1.23150003,Co-ed,C26
26,6,4.02670002,-7.03360033,Co-ed,C26
26,7,1.941499949,2.058000088,Co-ed,C26
26,8,-9.393799782,-7.860199928,Co-ed,C26
26,9,-1.976100087,4.53760004,Co-ed,C26
26,10,7.472300053,-7.860199928,Co-ed,C26
26,11,-9.393799782,-7.03360033,Co-ed,C26
26,12,-21.08599854,-16.95199966,Co-ed,C26
26,13,-6.995100021,-12.81900024,Co-ed,C26
26,14,-12.19499969,-11.16600037,Co-ed,C26
26,15,4.02670002,6.190599918,Co-ed,C26
26,16,6.78760004,0.404990017,Co-ed,C26
26,17,-4.927800179,-6.207099915,Co-ed,C26
26,18,-4.927800179,-14.47199917,Co-ed,C26
26,19,10.39599991,0.404990017,Co-ed,C26
26,20,1.340699911,-6.207099915,Co-ed,C26
26,21,0.735360026,-7.03360033,Co-ed,C26
26,22,-14.38699913,-26.87000084,Co-ed,C26
26,23,1.340699911,-11.16600037,Co-ed,C26
26,24,-6.230499744,2.058000088,Co-ed,C26
26,25,11.75799942,5.364099503,Co-ed,C26
26,26,-6.995100021,-1.247999907,Co-ed,C26
26,27,11.75799942,9.496700287,Co-ed,C26
26,28,-15.2670002,9.496700287,Co-ed,C26
26,29,1.941499949,1.23150003,Co-ed,C26
26,30,8.219900131,4.53760004,Co-ed,C26
26,31,-12.19499969,2.884500027,Co-ed,C26
26,32,-4.197999954,-9.513199806,Co-ed,C26
26,33,-12.19499969,-8.686699867,Co-ed,C26
26,34,-12.19499969,-6.207099915,Co-ed,C26
26,35,-4.197999954,-17.77799988,Co-ed,C26
26,36,-4.197999954,-3.727600098,Co-ed,C26
26,37,-12.19499969,-5.380599976,Co-ed,C26
26,38,6.107299805,5.364099503,Co-ed,C26
26,39,-1.976100087,-15.29899979,Co-ed,C26
26,40,-4.197999954,-16.95199966,Co-ed,C26
26,41,-4.927800179,0.404990017,Co-ed,C26
26,42,-10.29099941,-17.77799988,Co-ed,C26
26,43,-12.19499969,-6.207099915,Co-ed,C26
26,44,-2.651599884,2.058000088,Co-ed,C26
26,45,-4.927800179,-11.99300003,Co-ed,C26
26,46,-13.35299969,-19.43099976,Co-ed,C26
26,47,-8.52670002,-11.16600037,Co-ed,C26
26,48,1.340699911,4.53760004,Co-ed,C26
26,49,-4.927800179,-25.21699905,Co-ed,C26
26,50,-16.23699951,-21.9109993,Co-ed,C26
26,51,0.043218002,-9.513199806,Co-ed,C26
26,52,-4.197999954,-0.421519995,Co-ed,C26
26,53,4.781899929,15.28200054,Co-ed,C26
26,54,-4.197999954,-9.513199806,Co-ed,C26
26,55,7.472300053,-2.074599981,Co-ed,C26
26,56,1.941499949,-1.247999907,Co-ed,C26
26,57,-19.62100029,-24.38999939,Co-ed,C26
26,58,-5.551099777,-2.90109992,Co-ed,C26
26,59,4.781899929,-1.247999907,Co-ed,C26
26,60,-3.388400078,-9.513199806,Co-ed,C26
26,61,4.02670002,7.017099857,Co-ed,C26
26,62,-15.2670002,-7.03360033,Co-ed,C26
26,63,15.79199982,9.496700287,Co-ed,C26
26,64,-4.927800179,-16.95199966,Co-ed,C26
26,65,-10.29099941,-16.125,Co-ed,C26
26,66,4.02670002,-1.247999907,Co-ed,C26
26,67,6.78760004,-2.074599981,Co-ed,C26
26,68,-27.52700043,-9.513199806,Co-ed,C26
26,69,-7.761099815,-6.207099915,Co-ed,C26
26,70,-13.35299969,-18.60499954,Co-ed,C26
26,71,-21.08599854,-27.6970005,Co-ed,C26
26,72,-1.976100087,-1.247999907,Co-ed,C26
26,73,-7.761099815,-7.03360033,Co-ed,C26
26,74,-7.761099815,-9.513199806,Co-ed,C26
26,75,-14.38699913,-16.95199966,Co-ed,C26
27,1,13.10099983,7.017099857,Boys,B27
27,2,0.043218002,-29.34999847,Boys,B27
27,3,2.613199949,-9.513199806,Boys,B27
27,4,5.443400383,1.23150003,Boys,B27
27,5,-22.91699982,-23.56399918,Boys,B27
27,6,-0.620880008,-2.90109992,Boys,B27
27,7,-6.995100021,-6.207099915,Boys,B27
27,8,-17.23900032,-19.43099976,Boys,B27
27,9,0.735360026,1.23150003,Boys,B27
27,10,3.280700207,-2.074599981,Boys,B27
27,11,4.02670002,2.884500027,Boys,B27
27,12,-10.29099941,0.404990017,Boys,B27
27,13,-8.52670002,-0.421519995,Boys,B27
27,14,7.472300053,10.32299995,Boys,B27
27,15,-1.976100087,-6.207099915,Boys,B27
27,16,7.472300053,7.017099857,Boys,B27
27,17,-10.29099941,-13.64599991,Boys,B27
27,18,-15.2670002,-25.21699905,Boys,B27
27,19,-10.29099941,-10.34000015,Boys,B27
27,20,1.340699911,-15.29899979,Boys,B27
27,21,-10.29099941,-9.513199806,Boys,B27
27,22,6.78760004,7.843599796,Boys,B27
27,23,-0.620880008,5.364099503,Boys,B27
27,24,-8.52670002,-13.64599991,Boys,B27
27,25,-0.620880008,-7.03360033,Boys,B27
27,26,-11.18599987,-10.34000015,Boys,B27
27,27,0.735360026,-2.90109992,Boys,B27
27,28,5.443400383,-7.860199928,Boys,B27
27,29,-6.995100021,-26.87000084,Boys,B27
27,30,13.74699974,5.364099503,Boys,B27
27,31,-4.197999954,-6.207099915,Boys,B27
27,32,-11.18599987,-7.860199928,Boys,B27
27,33,-15.2670002,-7.860199928,Boys,B27
27,34,-6.230499744,-12.81900024,Boys,B27
27,35,-13.35299969,-2.074599981,Boys,B27
27,36,-14.38699913,-14.47199917,Boys,B27
27,37,1.941499949,-0.421519995,Boys,B27
27,38,-2.651599884,-4.554100037,Boys,B27
27,39,7.472300053,2.058000088,Boys,B27
28,1,-10.29099941,3.710999966,Co-ed,C28
28,2,-9.393799782,8.670100212,Co-ed,C28
28,3,1.941499949,-7.03360033,Co-ed,C28
28,4,-8.52670002,-1.247999907,Co-ed,C28
28,5,-4.197999954,1.23150003,Co-ed,C28
28,6,-10.29099941,-16.125,Co-ed,C28
28,7,-6.230499744,-1.247999907,Co-ed,C28
28,8,0.043218002,7.843599796,Co-ed,C28
28,9,-18.36700058,-20.25799942,Co-ed,C28
28,10,-12.19499969,-4.554100037,Co-ed,C28
28,11,-4.197999954,16.10900116,Co-ed,C28
28,12,-13.35299969,-6.207099915,Co-ed,C28
28,13,-6.230499744,-1.247999907,Co-ed,C28
28,14,-7.761099815,-8.686699867,Co-ed,C28
28,15,-14.38699913,-8.686699867,Co-ed,C28
28,16,-11.18599987,2.058000088,Co-ed,C28
28,17,-11.18599987,3.710999966,Co-ed,C28
28,18,-5.551099777,-2.90109992,Co-ed,C28
28,19,-13.35299969,2.884500027,Co-ed,C28
28,20,-0.620880008,-2.074599981,Co-ed,C28
28,21,0.735360026,7.843599796,Co-ed,C28
28,22,-4.197999954,1.23150003,Co-ed,C28
28,23,-15.2670002,-11.16600037,Co-ed,C28
28,24,-15.2670002,-8.686699867,Co-ed,C28
28,25,-19.62100029,1.23150003,Co-ed,C28
28,26,-13.35299969,-2.90109992,Co-ed,C28
28,27,0.735360026,4.53760004,Co-ed,C28
28,28,-3.388400078,-13.64599991,Co-ed,C28
28,29,-13.35299969,-13.64599991,Co-ed,C28
28,30,-2.651599884,7.843599796,Co-ed,C28
28,31,-15.2670002,5.364099503,Co-ed,C28
28,32,-16.23699951,3.710999966,Co-ed,C28
28,33,-11.18599987,-11.99300003,Co-ed,C28
28,34,-3.388400078,6.190599918,Co-ed,C28
28,35,-12.19499969,-11.16600037,Co-ed,C28
28,36,-13.35299969,-8.686699867,Co-ed,C28
28,37,-16.23699951,-16.95199966,Co-ed,C28
28,38,-13.35299969,3.710999966,Co-ed,C28
28,39,-8.52670002,-2.074599981,Co-ed,C28
28,40,-2.651599884,2.884500027,Co-ed,C28
28,41,-4.197999954,-4.554100037,Co-ed,C28
28,42,-7.761099815,-7.03360033,Co-ed,C28
28,43,-15.2670002,-21.9109993,Co-ed,C28
28,44,0.043218002,-0.421519995,Co-ed,C28
28,45,-1.290799975,12.80300045,Co-ed,C28
28,46,-25.10099792,-29.34999847,Co-ed,C28
28,47,-5.551099777,3.710999966,Co-ed,C28
28,48,-6.230499744,-15.29899979,Co-ed,C28
28,49,4.781899929,-16.125,Co-ed,C28
28,50,-9.393799782,-3.727600098,Co-ed,C28
28,51,-12.19499969,0.404990017,Co-ed,C28
28,52,-10.29099941,2.884500027,Co-ed,C28
28,53,0.735360026,-6.207099915,Co-ed,C28
28,54,-10.29099941,-7.03360033,Co-ed,C28
28,55,-16.23699951,-8.686699867,Co-ed,C28
28,56,-5.551099777,-2.90109992,Co-ed,C28
28,57,-10.29099941,-7.860199928,Co-ed,C28
29,1,5.443400383,9.496700287,Girls,G29
29,2,-6.230499744,-10.34000015,Girls,G29
29,3,13.74699974,7.843599796,Girls,G29
29,4,6.107299805,-15.29899979,Girls,G29
29,5,-1.290799975,-4.554100037,Girls,G29
29,6,-1.290799975,5.364099503,Girls,G29
29,7,9.675899506,2.058000088,Girls,G29
29,8,4.781899929,7.843599796,Girls,G29
29,9,0.735360026,-3.727600098,Girls,G29
29,10,-4.197999954,-8.686699867,Girls,G29
29,11,8.96570015,-4.554100037,Girls,G29
29,12,-9.393799782,-14.47199917,Girls,G29
29,13,13.74699974,11.14999962,Girls,G29
29,14,-7.761099815,-4.554100037,Girls,G29
29,15,-11.18599987,-24.38999939,Girls,G29
29,16,-3.388400078,0.404990017,Girls,G29
29,17,2.613199949,-7.860199928,Girls,G29
29,18,12.40499973,2.884500027,Girls,G29
29,19,0.735360026,-8.686699867,Girls,G29
29,20,12.40499973,2.884500027,Girls,G29
29,21,-12.19499969,-19.43099976,Girls,G29
29,22,3.280700207,-4.554100037,Girls,G29
29,23,-2.651599884,1.23150003,Girls,G29
29,24,-2.651599884,-10.34000015,Girls,G29
29,25,-6.230499744,-10.34000015,Girls,G29
29,26,1.941499949,-7.860199928,Girls,G29
29,27,8.96570015,-2.074599981,Girls,G29
29,28,2.613199949,2.884500027,Girls,G29
29,29,6.107299805,4.53760004,Girls,G29
29,30,-7.761099815,-0.421519995,Girls,G29
29,31,-2.651599884,-19.43099976,Girls,G29
29,32,2.613199949,-8.686699867,Girls,G29
29,33,3.280700207,3.710999966,Girls,G29
29,34,-2.651599884,2.884500027,Girls,G29
29,35,0.043218002,-7.860199928,Girls,G29
29,36,11.75799942,-3.727600098,Girls,G29
29,37,6.78760004,10.32299995,Girls,G29
29,38,6.107299805,-15.29899979,Girls,G29
29,39,-0.620880008,-11.16600037,Girls,G29
29,40,8.219900131,1.23150003,Girls,G29
29,41,2.613199949,-5.380599976,Girls,G29
29,42,0.043218002,-7.03360033,Girls,G29
29,43,3.280700207,-8.686699867,Girls,G29
29,44,-9.393799782,-11.99300003,Girls,G29
29,45,-7.761099815,-9.513199806,Girls,G29
29,46,6.107299805,6.190599918,Girls,G29
29,47,4.02670002,12.80300045,Girls,G29
29,48,1.340699911,-11.99300003,Girls,G29
29,49,5.443400383,-2.074599981,Girls,G29
29,50,-8.52670002,-3.727600098,Girls,G29
29,51,-2.651599884,-4.554100037,Girls,G29
29,52,9.675899506,7.843599796,Girls,G29
29,53,13.74699974,3.710999966,Girls,G29
29,54,-0.620880008,-3.727600098,Girls,G29
29,55,9.675899506,-1.247999907,Girls,G29
29,56,6.78760004,-22.73699951,Girls,G29
29,57,-3.388400078,-11.99300003,Girls,G29
29,58,-12.19499969,-11.99300003,Girls,G29
29,59,8.96570015,-11.16600037,Girls,G29
29,60,-13.35299969,-10.34000015,Girls,G29
29,61,4.02670002,6.190599918,Girls,G29
29,62,-5.551099777,6.190599918,Girls,G29
29,63,-6.230499744,-4.554100037,Girls,G29
29,64,0.043218002,-6.207099915,Girls,G29
29,65,16.61800003,28.50600052,Girls,G29
29,66,-5.551099777,-0.421519995,Girls,G29
29,67,-6.230499744,5.364099503,Girls,G29
29,68,1.340699911,5.364099503,Girls,G29
29,69,-13.35299969,-19.43099976,Girls,G29
29,70,0.735360026,-11.16600037,Girls,G29
29,71,-9.393799782,-19.43099976,Girls,G29
29,72,4.02670002,4.53760004,Girls,G29
29,73,-9.393799782,-1.247999907,Girls,G29
29,74,-17.23900032,2.884500027,Girls,G29
29,75,1.340699911,-4.554100037,Girls,G29
29,76,4.02670002,-6.207099915,Girls,G29
29,77,6.78760004,7.843599796,Girls,G29
29,78,0.043218002,-7.860199928,Girls,G29
29,79,-0.620880008,-4.554100037,Girls,G29
30,1,1.340699911,-2.90109992,Girls,G30
30,2,3.280700207,-1.247999907,Girls,G30
30,3,8.219900131,1.23150003,Girls,G30
30,4,1.340699911,0.404990017,Girls,G30
30,5,-3.388400078,-20.25799942,Girls,G30
30,6,11.09399986,6.190599918,Girls,G30
30,7,-13.35299969,-5.380599976,Girls,G30
30,8,21.02999878,18.58800125,Girls,G30
30,9,9.675899506,-21.9109993,Girls,G30
30,10,-17.23900032,-7.860199928,Girls,G30
30,11,-1.290799975,-3.727600098,Girls,G30
30,12,-13.35299969,-2.90109992,Girls,G30
30,13,4.781899929,3.710999966,Girls,G30
30,14,-18.36700058,-9.513199806,Girls,G30
30,15,18.13800049,16.10900116,Girls,G30
30,16,-17.23900032,-4.554100037,Girls,G30
30,17,-4.197999954,7.843599796,Girls,G30
30,18,8.96570015,2.058000088,Girls,G30
30,19,25.3239994,14.45600033,Girls,G30
30,20,6.78760004,6.190599918,Girls,G30
30,21,-12.19499969,-2.074599981,Girls,G30
30,22,6.78760004,7.843599796,Girls,G30
30,23,8.219900131,1.23150003,Girls,G30
30,24,18.13800049,7.843599796,Girls,G30
30,25,-1.976100087,-7.860199928,Girls,G30
30,26,10.39599991,21.06800079,Girls,G30
30,27,10.39599991,12.80300045,Girls,G30
30,28,9.675899506,5.364099503,Girls,G30
30,29,1.941499949,11.14999962,Girls,G30
30,30,-13.35299969,-1.247999907,Girls,G30
30,31,-12.19499969,-10.34000015,Girls,G30
30,32,-13.35299969,-16.95199966,Girls,G30
30,33,13.10099983,7.017099857,Girls,G30
30,34,11.75799942,9.496700287,Girls,G30
30,35,-3.388400078,-4.554100037,Girls,G30
30,36,-11.18599987,-3.727600098,Girls,G30
30,37,8.96570015,28.50600052,Girls,G30
30,38,-5.551099777,-5.380599976,Girls,G30
30,39,27.01800156,28.50600052,Girls,G30
30,40,36.6609993,18.58800125,Girls,G30
30,41,18.13800049,11.14999962,Girls,G30
30,42,1.340699911,-2.074599981,Girls,G30
31,1,5.443400383,2.058000088,Girls,G31
31,2,-9.393799782,-9.513199806,Girls,G31
31,3,1.340699911,-6.207099915,Girls,G31
31,4,-11.18599987,-1.247999907,Girls,G31
31,5,-10.29099941,-6.207099915,Girls,G31
31,6,2.613199949,-1.247999907,Girls,G31
31,7,-3.388400078,2.058000088,Girls,G31
31,8,7.472300053,0.404990017,Girls,G31
31,9,7.472300053,-3.727600098,Girls,G31
31,10,1.941499949,-9.513199806,Girls,G31
31,11,-9.393799782,-1.247999907,Girls,G31
31,12,-4.197999954,2.058000088,Girls,G31
31,13,-6.995100021,-14.47199917,Girls,G31
31,14,4.781899929,4.53760004,Girls,G31
31,15,0.043218002,2.058000088,Girls,G31
31,16,-10.29099941,-11.99300003,Girls,G31
31,17,-4.927800179,-5.380599976,Girls,G31
31,18,-10.29099941,-1.247999907,Girls,G31
31,19,-2.651599884,-23.56399918,Girls,G31
31,20,1.340699911,-20.25799942,Girls,G31
31,21,-7.761099815,-2.90109992,Girls,G31
31,22,11.09399986,4.53760004,Girls,G31
31,23,1.941499949,-3.727600098,Girls,G31
31,24,-4.197999954,-18.60499954,Girls,G31
31,25,-15.2670002,-7.03360033,Girls,G31
31,26,14.3949995,-1.247999907,Girls,G31
31,27,4.781899929,-2.90109992,Girls,G31
31,28,-2.651599884,-0.421519995,Girls,G31
31,29,7.472300053,1.23150003,Girls,G31
31,30,1.340699911,6.190599918,Girls,G31
31,31,4.02670002,2.058000088,Girls,G31
31,32,-1.290799975,-8.686699867,Girls,G31
31,33,-18.36700058,-13.64599991,Girls,G31
31,34,-3.388400078,-6.207099915,Girls,G31
31,35,-12.19499969,-4.554100037,Girls,G31
31,36,-7.761099815,-11.16600037,Girls,G31
31,37,-10.29099941,-2.074599981,Girls,G31
31,38,-7.761099815,-9.513199806,Girls,G31
31,39,4.781899929,5.364099503,Girls,G31
31,40,2.613199949,-0.421519995,Girls,G31
31,41,-9.393799782,-11.99300003,Girls,G31
31,42,-2.651599884,-10.34000015,Girls,G31
31,43,-8.52670002,-11.16600037,Girls,G31
31,44,-6.995100021,-6.207099915,Girls,G31
31,45,-0.620880008,-0.421519995,Girls,G31
31,46,-6.995100021,-2.074599981,Girls,G31
31,47,0.735360026,-17.77799988,Girls,G31
31,48,7.472300053,-2.90109992,Girls,G31
31,49,0.043218002,-1.247999907,Girls,G31
32,1,-9.393799782,-16.95199966,Co-ed,C32
32,2,-3.388400078,-18.60499954,Co-ed,C32
32,3,-5.551099777,-2.074599981,Co-ed,C32
32,4,-8.52670002,-7.03360033,Co-ed,C32
32,5,1.941499949,11.14999962,Co-ed,C32
32,6,-14.38699913,-26.04299927,Co-ed,C32
32,7,-11.18599987,-29.34999847,Co-ed,C32
32,8,0.043218002,5.364099503,Co-ed,C32
32,9,-4.197999954,-2.074599981,Co-ed,C32
32,10,10.39599991,10.32299995,Co-ed,C32
32,11,10.39599991,4.53760004,Co-ed,C32
32,12,4.02670002,3.710999966,Co-ed,C32
32,13,-2.651599884,-12.81900024,Co-ed,C32
32,14,-16.23699951,-17.77799988,Co-ed,C32
32,15,-14.38699913,-17.77799988,Co-ed,C32
32,16,12.40499973,5.364099503,Co-ed,C32
32,17,1.340699911,-11.16600037,Co-ed,C32
32,18,-30.59499931,-26.04299927,Co-ed,C32
32,19,5.443400383,-6.207099915,Co-ed,C32
32,20,3.280700207,-5.380599976,Co-ed,C32
32,21,-18.36700058,-5.380599976,Co-ed,C32
32,22,15.06199932,16.93500137,Co-ed,C32
32,23,-3.388400078,-9.513199806,Co-ed,C32
32,24,-18.36700058,-16.95199966,Co-ed,C32
32,25,-10.29099941,0.404990017,Co-ed,C32
32,26,-1.290799975,2.058000088,Co-ed,C32
32,27,-19.62100029,-5.380599976,Co-ed,C32
32,28,1.941499949,4.53760004,Co-ed,C32
32,29,6.78760004,-1.247999907,Co-ed,C32
32,30,-6.230499744,-13.64599991,Co-ed,C32
32,31,-3.388400078,0.404990017,Co-ed,C32
32,32,2.613199949,5.364099503,Co-ed,C32
32,33,-6.230499744,-1.247999907,Co-ed,C32
32,34,0.043218002,-10.34000015,Co-ed,C32
32,35,-2.651599884,-15.29899979,Co-ed,C32
32,36,-9.393799782,-18.60499954,Co-ed,C32
32,37,-1.290799975,-11.99300003,Co-ed,C32
32,38,9.675899506,10.32299995,Co-ed,C32
32,39,7.472300053,-5.380599976,Co-ed,C32
32,40,-16.23699951,-16.125,Co-ed,C32
32,41,6.78760004,-0.421519995,Co-ed,C32
32,42,-18.36700058,-22.73699951,Co-ed,C32
33,1,1.340699911,9.496700287,Co-ed,C33
33,2,5.443400383,11.14999962,Co-ed,C33
33,3,4.781899929,0.404990017,Co-ed,C33
33,4,0.735360026,0.404990017,Co-ed,C33
33,5,-13.35299969,-1.247999907,Co-ed,C33
33,6,-13.35299969,-16.125,Co-ed,C33
33,7,-5.551099777,-12.81900024,Co-ed,C33
33,8,-3.388400078,-9.513199806,Co-ed,C33
