"","area","inc","resp"
"4294",86,0,1
"4295",86,0,1
"4296",86,0,0
"4297",86,1,0
"4298",86,0,1
"4299",86,1,0
"4300",86,1,1
"4301",87,0,1
"4302",87,0,0
"4303",87,0,0
"4304",87,1,0
"4305",87,1,1
"4306",87,1,0
"4307",87,1,0
"4308",87,1,1
"4309",87,1,1
"4310",87,0,1
"4311",87,0,1
"4312",87,0,0
"4313",87,1,0
"4314",87,1,0
"4315",87,0,0
"4316",87,0,1
"4317",87,0,1
"4318",87,0,0
"4319",87,0,0
"4320",87,1,1
"4321",87,0,1
"4322",87,0,0
"4323",87,1,0
"4324",87,0,0
"4325",87,0,0
"4326",87,0,0
"4327",87,0,1
"4328",87,1,1
"4329",87,1,0
"4330",87,0,1
"4331",87,1,1
"4332",87,0,0
"4333",87,1,0
"4334",87,0,1
"4335",87,0,0
"4336",87,1,0
"4337",87,0,1
"4338",87,1,0
"4339",87,0,1
"4340",87,0,0
"4341",87,1,1
"4342",87,1,0
"4343",87,1,1
"4344",87,0,0
"4345",87,0,1
"4346",87,0,1
"4347",87,0,1
"4348",87,0,0
"4349",87,1,0
"4350",87,1,0
"4351",88,1,1
"4352",88,0,1
"4353",88,1,1
"4354",88,0,0
"4355",88,1,1
"4356",88,0,1
"4357",88,1,1
"4358",88,0,1
"4359",88,1,1
"4360",88,0,0
"4361",88,0,1
"4362",88,0,1
"4363",88,0,1
"4364",88,1,1
"4365",88,0,1
"4366",88,0,1
"4367",88,0,1
"4368",88,1,1
"4369",88,1,1
"4370",88,0,1
"4371",88,0,1
"4372",88,0,0
"4373",88,0,1
"4374",88,1,1
"4375",88,1,1
"4376",88,0,1
"4377",88,0,1
"4378",88,0,1
"4379",88,1,1
"4380",88,0,1
"4381",88,0,1
"4382",88,0,1
"4383",88,1,1
"4384",88,0,1
"4385",88,1,1
"4386",88,0,1
"4387",88,0,1
"4388",88,1,1
"4389",88,0,1
"4390",88,0,1
"4391",88,0,0
"4392",88,0,1
"4393",88,1,1
"4394",88,0,1
"4395",88,1,1
"4396",88,1,1
"4397",88,0,0
"4398",88,0,1
"4399",88,0,1
"4400",88,0,1
"4401",89,1,1
"4402",89,0,1
"4403",89,1,1
"4404",89,0,0
"4405",89,0,0
"4406",89,0,0
"4407",89,1,1
"4408",89,1,0
"4409",89,1,1
"4410",89,1,1
"4411",89,0,1
"4412",89,1,1
"4413",89,0,1
"4414",89,1,1
"4415",89,1,1
"4416",89,0,1
"4417",89,1,1
"4418",89,0,1
"4419",89,0,1
"4420",89,0,0
"4421",89,1,0
"4422",89,0,0
"4423",89,0,1
"4424",89,1,1
"4425",89,0,1
"4426",89,1,0
"4427",89,1,0
"4428",89,0,1
"4429",89,1,1
"4430",89,0,1
"4431",89,1,1
"4432",89,1,1
"4433",89,1,1
"4434",89,0,1
"4435",89,0,0
"4436",89,1,1
"4437",89,1,0
"4438",89,1,1
"4439",89,0,0
"4440",89,0,1
"4441",89,0,1
"4442",89,1,0
"4443",89,0,1
"4444",89,1,1
"4445",89,0,0
"4446",89,1,0
"4447",89,1,1
"4448",89,0,1
"4449",89,0,1
"4450",89,1,0
"4451",90,1,0
"4452",90,1,0
"4453",90,0,0
"4454",90,1,0
"4455",90,1,0
"4456",90,1,0
"4457",90,0,0
"4458",90,0,1
"4459",90,0,1
"4460",90,0,0
"4461",90,1,0
"4462",90,1,0
"4463",90,0,0
"4464",90,0,0
"4465",90,1,0
"4466",90,0,0
"4467",90,0,0
"4468",90,1,0
"4469",90,1,0
"4470",90,1,0
"4471",90,1,0
"4472",90,1,0
"4473",90,0,0
"4474",90,1,0
"4475",90,0,0
"4476",90,0,0
"4477",90,1,0
"4478",90,1,0
"4479",90,0,0
"4480",90,0,0
"4481",90,1,0
"4482",90,1,0
"4483",90,1,0
"4484",90,1,0
"4485",90,1,0
"4486",90,1,0
"4487",90,1,0
"4488",90,1,1
"4489",90,1,0
"4490",90,1,0
"4491",90,0,0
"4492",90,1,1
"4493",90,0,0
"4494",90,0,0
"4495",90,1,0
"4496",90,1,0
"4497",90,0,0
"4498",90,0,0
"4499",90,1,0
"4500",90,0,0
"4501",91,0,0
"4502",91,0,0
"4503",91,0,0
"4504",91,1,0
"4505",91,1,0
"4506",91,1,1
"4507",91,1,0
"4508",91,0,0
"4509",91,0,0
"4510",91,1,1
"4511",91,1,0
"4512",91,1,0
"4513",91,0,1
"4514",91,1,0
"4515",91,0,0
"4516",91,0,0
"4517",91,0,0
"4518",91,0,0
"4519",91,1,1
"4520",91,1,0
"4521",91,0,0
"4522",91,1,1
"4523",91,1,0
"4524",91,0,0
"4525",91,0,0
"4526",91,1,0
"4527",91,1,0
"4528",91,0,0
"4529",91,1,0
"4530",91,1,0
"4531",91,0,0
"4532",91,1,0
"4533",91,0,0
"4534",91,1,0
"4535",91,1,0
"4536",91,1,0
"4537",91,1,0
"4538",91,1,0
"4539",91,1,0
"4540",91,0,0
"4541",91,0,1
"4542",91,1,0
"4543",91,1,0
"4544",91,0,0
"4545",91,1,0
"4546",91,1,0
"4547",91,0,0
"4548",91,0,0
"4549",91,1,0
"4550",91,0,0
"4551",92,0,1
"4552",92,0,1
"4553",92,0,1
"4554",92,0,1
"4555",92,0,0
"4556",92,1,0
"4557",92,1,1
"4558",92,1,1
"4559",92,1,1
"4560",92,0,1
"4561",92,1,1
"4562",92,0,1
"4563",92,1,1
"4564",92,0,1
"4565",92,1,1
"4566",92,1,1
"4567",92,0,0
"4568",92,1,0
"4569",92,1,1
"4570",92,1,0
"4571",92,1,1
"4572",92,1,1
"4573",92,0,1
"4574",92,1,1
"4575",92,1,1
"4576",92,1,1
"4577",92,0,1
"4578",92,0,0
"4579",92,1,1
"4580",92,0,1
"4581",92,0,1
"4582",92,1,1
"4583",92,1,1
"4584",92,0,1
"4585",92,0,1
"4586",92,0,1
"4587",92,0,0
"4588",92,1,1
"4589",92,1,1
"4590",92,1,1
"4591",92,0,1
"4592",92,1,1
"4593",92,1,1
"4594",92,0,1
"4595",92,1,1
"4596",92,1,1
"4597",92,0,1
"4598",92,0,1
"4599",92,0,1
"4600",92,1,1
"4601",93,0,1
"4602",93,0,0
"4603",93,0,1
"4604",93,1,1
"4605",93,0,0
"4606",93,0,0
"4607",93,0,0
"4608",93,1,0
"4609",93,1,0
"4610",93,1,1
"4611",93,1,0
"4612",93,1,0
"4613",93,0,0
"4614",93,1,0
"4615",93,1,1
"4616",93,1,0
"4617",93,1,0
"4618",93,1,1
"4619",93,0,0
"4620",93,0,0
"4621",93,1,0
"4622",93,1,0
"4623",93,1,0
"4624",93,0,1
"4625",93,1,1
"4626",93,0,0
"4627",93,0,0
"4628",93,0,0
"4629",93,0,0
"4630",93,0,0
"4631",93,1,0
"4632",93,1,1
"4633",93,0,0
"4634",93,1,0
"4635",93,1,1
"4636",93,0,0
"4637",93,0,0
"4638",93,0,0
"4639",93,1,1
"4640",93,1,0
"4641",93,0,1
"4642",93,0,0
"4643",93,0,0
"4644",93,1,1
"4645",93,0,0
"4646",93,1,0
"4647",93,0,0
"4648",93,1,0
"4649",93,0,0
"4650",93,0,0
"4651",94,0,0
"4652",94,1,0
"4653",94,0,1
"4654",94,0,1
"4655",94,1,1
"4656",94,1,1
"4657",94,0,0
"4658",94,1,1
"4659",94,0,1
"4660",94,1,1
"4661",94,1,1
"4662",94,1,1
"4663",94,1,1
"4664",94,1,0
"4665",94,1,1
"4666",94,1,1
"4667",94,1,1
"4668",94,0,0
"4669",94,1,0
"4670",94,1,1
"4671",94,1,1
"4672",94,1,1
"4673",94,1,1
"4674",94,0,1
"4675",94,0,0
"4676",94,0,0
"4677",94,0,1
"4678",94,1,1
"4679",94,0,1
"4680",94,1,1
"4681",94,1,1
"4682",94,1,1
"4683",94,0,0
"4684",94,0,0
"4685",94,0,0
"4686",94,0,0
"4687",94,1,1
"4688",94,1,1
"4689",94,0,0
"4690",94,1,1
"4691",94,1,1
"4692",94,1,1
"4693",94,1,1
"4694",94,0,0
"4695",94,0,1
"4696",94,1,1
"4697",94,1,0
"4698",94,1,1
"4699",94,1,1
"4700",94,1,1
"4701",95,1,1
"4702",95,0,0
"4703",95,1,1
"4704",95,1,0
"4705",95,0,0
"4706",95,1,1
"4707",95,1,0
"4708",95,0,0
"4709",95,1,1
"4710",95,1,1
"4711",95,1,0
"4712",95,1,1
"4713",95,1,1
"4714",95,1,1
"4715",95,1,1
"4716",95,0,1
"4717",95,1,1
"4718",95,0,1
"4719",95,1,0
"4720",95,1,0
"4721",95,1,1
"4722",95,0,0
"4723",95,1,1
"4724",95,1,0
"4725",95,1,1
"4726",95,1,1
"4727",95,0,0
"4728",95,1,1
"4729",95,1,0
"4730",95,0,0
"4731",95,0,0
"4732",95,0,0
"4733",95,0,0
"4734",95,0,1
"4735",95,0,1
"4736",95,0,0
"4737",95,0,1
"4738",95,0,0
"4739",95,0,1
"4740",95,0,0
"4741",95,0,0
"4742",95,0,0
"4743",95,1,1
"4744",95,0,0
"4745",95,0,1
"4746",95,1,1
"4747",95,0,0
"4748",95,0,0
"4749",95,0,0
"4750",95,1,1
"4751",96,0,0
"4752",96,1,0
"4753",96,1,0
"4754",96,0,1
"4755",96,0,0
"4756",96,0,0
"4757",96,1,1
"4758",96,1,1
"4759",96,1,1
"4760",96,1,1
"4761",96,1,1
"4762",96,1,0
"4763",96,1,0
"4764",96,1,1
"4765",96,0,0
"4766",96,1,0
"4767",96,1,1
"4768",96,0,1
"4769",96,0,0
"4770",96,1,0
"4771",96,0,0
"4772",96,0,0
"4773",96,1,0
"4774",96,1,0
"4775",96,0,1
"4776",96,1,0
"4777",96,0,0
"4778",96,1,1
"4779",96,1,1
"4780",96,0,0
"4781",96,0,0
"4782",96,0,0
"4783",96,1,0
"4784",96,1,0
"4785",96,0,0
"4786",96,1,1
"4787",96,0,0
"4788",96,0,0
"4789",96,1,1
"4790",96,1,0
"4791",96,1,0
"4792",96,0,0
"4793",96,1,0
"4794",96,1,0
"4795",96,0,0
"4796",96,1,1
"4797",96,0,1
"4798",96,1,0
"4799",96,0,1
"4800",96,1,1
"4801",97,1,1
"4802",97,1,0
"4803",97,0,0
"4804",97,1,0
"4805",97,0,0
"4806",97,1,1
"4807",97,1,1
"4808",97,0,0
"4809",97,1,0
"4810",97,1,0
"4811",97,1,0
"4812",97,0,0
"4813",97,1,0
"4814",97,0,1
"4815",97,0,0
"4816",97,0,0
"4817",97,1,1
"4818",97,1,1
"4819",97,1,0
"4820",97,1,0
"4821",97,0,1
"4822",97,0,0
"4823",97,0,0
"4824",97,1,0
"4825",97,0,0
"4826",97,1,1
"4827",97,0,0
"4828",97,1,0
"4829",97,0,0
"4830",97,1,0
"4831",97,0,0
"4832",97,0,0
"4833",97,1,1
"4834",97,1,0
"4835",97,1,0
"4836",97,1,1
"4837",97,0,1
"4838",97,1,1
"4839",97,0,0
"4840",97,1,0
"4841",97,1,0
"4842",97,1,1
"4843",97,0,1
"4844",97,0,0
"4845",97,1,0
"4846",97,1,1
"4847",97,0,1
"4848",97,0,0
"4849",97,0,1
"4850",97,0,0
"4851",98,0,1
"4852",98,1,0
"4853",98,1,0
"4854",98,1,0
"4855",98,0,1
"4856",98,0,0
"4857",98,0,1
"4858",98,1,1
"4859",98,1,0
"4860",98,1,0
"4861",98,0,0
"4862",98,1,1
"4863",98,0,0
"4864",98,1,0
"4865",98,0,0
"4866",98,0,0
"4867",98,1,0
"4868",98,0,0
"4869",98,0,0
"4870",98,1,0
"4871",98,0,0
"4872",98,1,1
"4873",98,1,0
"4874",98,1,0
"4875",98,1,0
"4876",98,1,1
"4877",98,0,1
"4878",98,1,1
"4879",98,1,0
"4880",98,0,1
"4881",98,0,0
"4882",98,0,0
"4883",98,0,1
"4884",98,1,1
"4885",98,0,0
"4886",98,1,0
"4887",98,0,0
"4888",98,0,1
"4889",98,0,0
"4890",98,0,0
"4891",98,0,0
"4892",98,1,0
"4893",98,1,0
"4894",98,0,0
"4895",98,1,1
"4896",98,0,0
"4897",98,0,0
"4898",98,1,0
"4899",98,1,1
"4900",98,1,0
"4901",99,1,0
"4902",99,0,0
"4903",99,1,1
"4904",99,1,1
"4905",99,0,0
"4906",99,1,1
"4907",99,1,1
"4908",99,0,1
"4909",99,0,0
"4910",99,0,1
"4911",99,0,0
"4912",99,1,1
"4913",99,0,0
"4914",99,0,1
"4915",99,0,1
"4916",99,0,0
"4917",99,1,0
"4918",99,1,1
"4919",99,1,1
"4920",99,0,0
"4921",99,0,1
"4922",99,0,0
"4923",99,0,0
"4924",99,0,1
"4925",99,1,1
"4926",99,0,0
"4927",99,1,1
"4928",99,1,0
"4929",99,1,1
"4930",99,0,1
"4931",99,0,1
"4932",99,0,1
"4933",99,0,0
"4934",99,0,1
"4935",99,1,1
"4936",99,0,0
"4937",99,0,1
"4938",99,0,1
"4939",99,1,0
"4940",99,1,1
"4941",99,1,0
"4942",99,1,1
"4943",99,1,0
"4944",99,1,1
"4945",99,0,0
"4946",99,1,1
"4947",99,0,1
"4948",99,0,1
"4949",99,1,0
"4950",99,0,1
"4951",100,1,1
"4952",100,1,0
"4953",100,0,0
"4954",100,0,0
"4955",100,0,0
"4956",100,0,0
"4957",100,1,0
"4958",100,0,0
"4959",100,0,0
"4960",100,1,0
"4961",100,0,0
"4962",100,1,0
"4963",100,1,0
"4964",100,1,1
"4965",100,0,0
"4966",100,1,1
"4967",100,1,0
"4968",100,0,1
"4969",100,1,0
"4970",100,0,0
"4971",100,1,0
"4972",100,1,0
"4973",100,1,0
"4974",100,0,0
"4975",100,1,1
"4976",100,1,0
"4977",100,0,0
"4978",100,1,0
"4979",100,0,0
"4980",100,1,0
"4981",100,0,0
"4982",100,1,0
"4983",100,1,0
"4984",100,1,0
"4985",100,1,0
"4986",100,0,0
"4987",100,0,0
"4988",100,0,0
"4989",100,0,0
"4990",100,0,0
"4991",100,1,0
"4992",100,1,0
"4993",100,1,0
"4994",100,1,0
"4995",100,1,0
"4996",100,1,0
"4997",100,1,0
"4998",100,0,0
"4999",100,1,0
"5000",100,1,1
"5001",101,1,1
"5002",101,1,1
"5003",101,1,1
"5004",101,1,1
"5005",101,1,1
"5006",101,1,1
"5007",101,0,1
"5008",101,0,1
"5009",101,1,1
"5010",101,1,0
"5011",101,0,1
"5012",101,0,0
"5013",101,0,1
"5014",101,1,1
"5015",101,0,0
"5016",101,1,1
"5017",101,1,1
"5018",101,0,1
"5019",101,0,1
"5020",101,0,1
"5021",101,0,1
"5022",101,0,1
"5023",101,0,1
"5024",101,1,1
"5025",101,0,1
"5026",101,1,1
"5027",101,1,1
"5028",101,1,1
"5029",101,1,0
"5030",101,1,1
"5031",101,0,0
"5032",101,1,1
"5033",101,0,1
"5034",101,0,1
"5035",101,1,1
"5036",101,1,1
"5037",101,1,0
"5038",101,1,1
"5039",101,1,1
"5040",101,0,0
"5041",101,0,0
"5042",101,0,0
"5043",101,0,1
"5044",101,0,1
"5045",101,0,1
"5046",101,0,1
"5047",101,1,1
"5048",101,1,1
"5049",101,1,1
"5050",101,1,1
"5051",102,0,0
"5052",102,0,1
"5053",102,0,1
"5054",102,1,0
"5055",102,1,1
"5056",102,0,0
"5057",102,0,0
"5058",102,1,1
"5059",102,0,0
"5060",102,1,0
"5061",102,0,0
"5062",102,0,1
"5063",102,1,0
"5064",102,0,0
"5065",102,1,1
"5066",102,1,0
"5067",102,0,0
"5068",102,1,1
"5069",102,0,0
"5070",102,0,0
"5071",102,1,1
"5072",102,0,0
"5073",102,0,0
"5074",102,0,1
"5075",102,1,1
"5076",102,1,1
"5077",102,0,0
"5078",102,1,0
"5079",102,1,1
"5080",102,1,1
"5081",102,0,1
"5082",102,0,0
"5083",102,0,0
"5084",102,0,1
"5085",102,0,1
"5086",102,1,1
"5087",102,0,1
"5088",102,1,0
"5089",102,1,1
"5090",102,0,0
"5091",102,1,1
"5092",102,0,1
"5093",102,1,1
"5094",102,0,0
"5095",102,0,0
"5096",102,1,1
"5097",102,0,1
"5098",102,0,1
"5099",102,0,1
"5100",102,1,1
"5101",103,0,0
"5102",103,0,0
"5103",103,0,1
"5104",103,1,1
"5105",103,0,0
"5106",103,0,0
"5107",103,0,0
"5108",103,1,1
"5109",103,1,1
"5110",103,0,0
"5111",103,0,0
"5112",103,1,1
"5113",103,1,1
"5114",103,1,0
"5115",103,1,1
"5116",103,1,1
"5117",103,0,0
"5118",103,1,1
"5119",103,0,0
"5120",103,0,0
"5121",103,1,0
"5122",103,1,1
"5123",103,0,1
"5124",103,0,1
"5125",103,0,0
"5126",103,1,1
"5127",103,1,1
"5128",103,1,1
"5129",103,1,0
"5130",103,1,0
"5131",103,0,0
"5132",103,1,0
"5133",103,0,1
"5134",103,0,0
"5135",103,1,1
"5136",103,1,1
"5137",103,0,0
"5138",103,0,0
"5139",103,1,1
"5140",103,1,0
"5141",103,1,0
"5142",103,1,0
"5143",103,1,0
"5144",103,0,0
"5145",103,0,0
"5146",103,0,1
"5147",103,0,1
"5148",103,1,1
"5149",103,1,1
"5150",103,1,0
"5151",104,0,0
"5152",104,1,0
"5153",104,0,0
"5154",104,0,0
"5155",104,0,0
"5156",104,0,1
"5157",104,1,0
"5158",104,0,1
"5159",104,0,0
"5160",104,0,0
"5161",104,0,0
"5162",104,0,1
"5163",104,1,0
"5164",104,1,1
"5165",104,0,0
"5166",104,0,0
"5167",104,0,0
"5168",104,1,0
"5169",104,1,0
"5170",104,1,0
"5171",104,1,0
"5172",104,0,0
"5173",104,0,0
"5174",104,0,0
"5175",104,1,1
"5176",104,0,0
"5177",104,1,0
"5178",104,0,0
"5179",104,1,0
"5180",104,0,0
"5181",104,1,0
"5182",104,0,1
"5183",104,1,0
"5184",104,0,0
"5185",104,1,1
"5186",104,1,0
"5187",104,0,1
"5188",104,0,0
"5189",104,0,1
"5190",104,0,0
"5191",104,0,0
"5192",104,0,0
"5193",104,1,0
"5194",104,0,1
"5195",104,0,0
"5196",104,1,0
"5197",104,0,1
"5198",104,1,0
"5199",104,0,0
"5200",104,0,0
"5201",105,0,0
"5202",105,1,1
"5203",105,0,1
"5204",105,0,0
"5205",105,1,0
"5206",105,0,0
"5207",105,1,0
"5208",105,1,0
"5209",105,0,0
"5210",105,1,1
"5211",105,1,0
"5212",105,1,0
"5213",105,1,1
"5214",105,0,0
"5215",105,1,1
"5216",105,1,1
"5217",105,0,1
"5218",105,0,0
"5219",105,1,1
"5220",105,1,0
"5221",105,0,0
"5222",105,1,0
"5223",105,0,0
"5224",105,1,1
"5225",105,1,0
"5226",105,0,0
"5227",105,1,1
"5228",105,1,0
"5229",105,0,0
"5230",105,1,1
"5231",105,0,0
"5232",105,1,0
"5233",105,0,0
"5234",105,0,1
"5235",105,0,0
"5236",105,1,0
"5237",105,0,1
"5238",105,1,0
"5239",105,1,1
"5240",105,1,1
"5241",105,0,0
"5242",105,0,0
"5243",105,1,0
"5244",105,1,0
"5245",105,0,0
"5246",105,0,1
"5247",105,0,0
"5248",105,0,0
"5249",105,0,1
"5250",105,0,1
"5251",106,1,1
"5252",106,1,1
"5253",106,1,1
"5254",106,1,0
"5255",106,1,0
"5256",106,0,1
"5257",106,0,0
"5258",106,1,1
"5259",106,1,1
"5260",106,0,0
"5261",106,1,1
"5262",106,1,1
"5263",106,0,0
"5264",106,0,1
"5265",106,0,1
"5266",106,0,1
"5267",106,1,1
"5268",106,0,1
"5269",106,0,1
"5270",106,1,0
"5271",106,0,0
"5272",106,1,0
"5273",106,1,1
"5274",106,1,1
"5275",106,1,0
"5276",106,0,1
"5277",106,0,0
"5278",106,0,0
"5279",106,0,0
"5280",106,1,0
"5281",106,0,1
"5282",106,1,1
"5283",106,1,1
"5284",106,1,0
"5285",106,0,0
"5286",106,1,0
"5287",106,1,0
"5288",106,0,0
"5289",106,1,0
"5290",106,0,0
"5291",106,0,0
"5292",106,1,1
"5293",106,0,0
"5294",106,0,0
"5295",106,0,1
"5296",106,0,0
"5297",106,0,0
"5298",106,0,0
"5299",106,1,1
"5300",106,1,1
"5301",107,0,1
"5302",107,1,1
"5303",107,1,1
"5304",107,1,1
"5305",107,1,1
"5306",107,1,0
"5307",107,1,1
"5308",107,1,1
"5309",107,1,1
"5310",107,1,1
"5311",107,0,0
"5312",107,1,1
"5313",107,1,0
"5314",107,1,0
"5315",107,1,0
"5316",107,1,0
"5317",107,0,0
"5318",107,0,0
"5319",107,1,1
"5320",107,1,0
"5321",107,1,1
"5322",107,1,1
"5323",107,0,0
"5324",107,1,1
"5325",107,1,1
"5326",107,0,1
"5327",107,0,0
"5328",107,0,0
"5329",107,0,0
"5330",107,1,0
"5331",107,1,1
"5332",107,1,1
"5333",107,0,1
"5334",107,1,1
"5335",107,0,1
"5336",107,1,1
"5337",107,1,1
"5338",107,0,0
"5339",107,1,1
"5340",107,1,1
"5341",107,1,1
"5342",107,0,0
"5343",107,0,0
"5344",107,1,1
"5345",107,0,0
"5346",107,0,0
"5347",107,0,0
"5348",107,0,1
"5349",107,1,0
"5350",107,1,1
"5351",108,1,1
"5352",108,0,1
"5353",108,1,1
"5354",108,0,1
"5355",108,0,1
"5356",108,0,1
"5357",108,0,0
"5358",108,1,1
"5359",108,0,1
"5360",108,0,1
"5361",108,1,1
"5362",108,0,1
"5363",108,1,1
"5364",108,0,1
"5365",108,0,1
"5366",108,0,1
"5367",108,1,1
"5368",108,1,1
"5369",108,1,1
"5370",108,0,1
"5371",108,0,1
"5372",108,0,1
"5373",108,1,0
"5374",108,1,1
"5375",108,1,1
"5376",108,0,1
"5377",108,1,1
"5378",108,0,1
"5379",108,0,0
"5380",108,0,1
"5381",108,0,1
"5382",108,0,1
"5383",108,0,1
"5384",108,0,1
"5385",108,1,1
"5386",108,1,1
"5387",108,1,1
"5388",108,0,1
"5389",108,0,1
"5390",108,1,1
"5391",108,0,1
"5392",108,1,1
"5393",108,1,1
"5394",108,1,1
"5395",108,0,1
"5396",108,1,1
"5397",108,1,1
"5398",108,1,1
"5399",108,1,1
"5400",108,0,1
"5401",109,1,0
"5402",109,0,0
"5403",109,0,0
"5404",109,0,0
"5405",109,1,0
"5406",109,1,0
"5407",109,1,1
"5408",109,1,0
"5409",109,0,0
"5410",109,0,0
"5411",109,0,0
"5412",109,1,1
"5413",109,0,1
"5414",109,1,0
"5415",109,1,0
"5416",109,1,0
"5417",109,0,0
"5418",109,0,0
"5419",109,0,0
"5420",109,1,0
"5421",109,1,0
"5422",109,0,0
"5423",109,0,0
"5424",109,0,0
"5425",109,0,0
"5426",109,0,0
"5427",109,1,0
"5428",109,0,0
"5429",109,0,0
"5430",109,1,1
"5431",109,0,0
"5432",109,1,0
"5433",109,1,0
"5434",109,1,1
"5435",109,1,0
"5436",109,0,1
"5437",109,0,0
"5438",109,0,0
"5439",109,0,0
"5440",109,0,0
"5441",109,0,0
"5442",109,0,1
"5443",109,1,0
"5444",109,1,0
"5445",109,0,0
"5446",109,0,0
"5447",109,0,0
"5448",109,0,0
"5449",109,0,0
"5450",109,0,1
"5451",110,1,0
"5452",110,0,1
"5453",110,0,0
"5454",110,1,0
"5455",110,0,1
"5456",110,1,0
"5457",110,0,0
"5458",110,1,0
"5459",110,1,1
"5460",110,0,0
"5461",110,1,0
"5462",110,1,1
"5463",110,0,0
"5464",110,1,0
"5465",110,0,0
"5466",110,1,1
"5467",110,0,0
"5468",110,1,0
"5469",110,1,0
"5470",110,0,0
"5471",110,1,0
"5472",110,1,0
"5473",110,1,0
"5474",110,0,1
"5475",110,0,0
"5476",110,1,0
"5477",110,1,0
"5478",110,0,0
"5479",110,1,0
"5480",110,1,1
"5481",110,0,0
"5482",110,0,0
"5483",110,0,0
"5484",110,1,0
"5485",110,0,1
"5486",110,0,0
"5487",110,1,0
"5488",110,0,1
"5489",110,0,0
"5490",110,1,0
"5491",110,1,1
"5492",110,0,0
"5493",110,1,0
"5494",110,0,0
"5495",110,1,0
"5496",110,1,1
"5497",110,1,0
"5498",110,1,1
"5499",110,0,1
"5500",110,1,0
"5501",111,0,0
"5502",111,1,0
"5503",111,0,1
"5504",111,1,1
"5505",111,1,0
"5506",111,0,0
"5507",111,1,0
"5508",111,1,0
"5509",111,0,0
"5510",111,1,0
"5511",111,1,1
"5512",111,0,0
"5513",111,0,0
"5514",111,0,0
"5515",111,0,1
"5516",111,1,0
"5517",111,1,0
"5518",111,0,0
"5519",111,0,0
"5520",111,0,0
"5521",111,1,0
"5522",111,0,0
"5523",111,0,0
"5524",111,0,1
"5525",111,1,1
"5526",111,0,0
"5527",111,1,0
"5528",111,0,0
"5529",111,1,1
"5530",111,0,0
"5531",111,1,1
"5532",111,1,0
"5533",111,0,0
"5534",111,0,1
"5535",111,1,1
"5536",111,0,0
"5537",111,1,0
"5538",111,1,0
"5539",111,1,0
"5540",111,0,0
"5541",111,0,0
"5542",111,1,0
"5543",111,0,0
"5544",111,1,0
"5545",111,1,0
"5546",111,1,1
"5547",111,0,0
"5548",111,1,0
"5549",111,1,0
"5550",111,0,1
"5551",112,0,0
"5552",112,1,1
"5553",112,1,0
"5554",112,1,0
"5555",112,1,0
"5556",112,0,0
"5557",112,1,1
"5558",112,0,1
"5559",112,0,0
"5560",112,1,0
"5561",112,1,1
"5562",112,1,1
"5563",112,0,0
"5564",112,0,0
"5565",112,1,1
"5566",112,1,1
"5567",112,1,1
"5568",112,1,1
"5569",112,0,1
"5570",112,0,0
"5571",112,0,0
"5572",112,0,0
"5573",112,0,0
"5574",112,0,1
"5575",112,1,0
"5576",112,1,0
"5577",112,0,0
"5578",112,1,1
"5579",112,1,1
"5580",112,1,0
"5581",112,1,0
"5582",112,0,0
"5583",112,0,0
"5584",112,0,1
"5585",112,1,1
"5586",112,1,1
"5587",112,1,1
"5588",112,0,0
"5589",112,1,0
"5590",112,1,1
"5591",112,1,0
"5592",112,0,1
"5593",112,0,0
"5594",112,1,1
"5595",112,1,1
"5596",112,1,1
"5597",112,0,0
"5598",112,1,0
"5599",112,0,1
"5600",112,1,0
"5601",113,0,0
"5602",113,1,1
"5603",113,0,1
"5604",113,1,1
"5605",113,0,1
"5606",113,1,1
"5607",113,0,0
"5608",113,1,1
"5609",113,1,0
"5610",113,0,0
"5611",113,1,1
"5612",113,1,0
"5613",113,0,0
"5614",113,1,0
"5615",113,0,1
"5616",113,0,1
"5617",113,1,1
"5618",113,0,0
"5619",113,0,0
"5620",113,0,1
"5621",113,1,1
"5622",113,0,0
"5623",113,1,1
"5624",113,0,0
"5625",113,1,1
"5626",113,1,1
"5627",113,0,0
"5628",113,1,1
"5629",113,0,0
"5630",113,0,1
"5631",113,1,1
"5632",113,0,1
"5633",113,0,1
"5634",113,1,1
"5635",113,0,0
"5636",113,0,0
"5637",113,1,1
"5638",113,0,0
"5639",113,0,0
"5640",113,1,0
"5641",113,0,0
"5642",113,1,1
"5643",113,0,0
"5644",113,0,1
"5645",113,1,1
"5646",113,0,1
"5647",113,0,0
"5648",113,1,0
"5649",113,1,1
"5650",113,1,1
"5651",114,1,1
"5652",114,0,1
"5653",114,0,0
"5654",114,1,1
"5655",114,1,1
"5656",114,1,0
"5657",114,0,1
"5658",114,0,0
"5659",114,0,0
"5660",114,1,1
"5661",114,1,1
"5662",114,1,1
"5663",114,0,1
"5664",114,0,1
"5665",114,1,1
"5666",114,1,1
"5667",114,1,1
"5668",114,0,0
"5669",114,1,1
"5670",114,0,1
"5671",114,0,1
"5672",114,1,1
"5673",114,0,0
"5674",114,1,1
"5675",114,0,0
"5676",114,0,1
"5677",114,0,1
"5678",114,0,0
"5679",114,0,0
"5680",114,0,1
"5681",114,0,1
"5682",114,0,0
"5683",114,0,1
"5684",114,0,1
"5685",114,0,0
"5686",114,1,1
"5687",114,1,1
"5688",114,1,0
"5689",114,0,0
"5690",114,0,0
"5691",114,0,0
